question_id,dataset,method,gold_temporal_rule,gold_answer_type,gold_answer_slot,num_non_temporal_candidates,num_temporal_candidates,constraint_sensitive,trivial,sensitivity_reason,answer_em,answer_f1,answerable,unsupported,wrong_slot
6745,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
6829,CRONQUESTION,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
683,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
6831,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
6878,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
690,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
6906,CRONQUESTION,vanilla_rag,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
6912,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
694,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
6961,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
697,CRONQUESTION,vanilla_rag,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
7022,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7157,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
7180,CRONQUESTION,vanilla_rag,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
7203,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7259,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
7313,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7349,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7353,CRONQUESTION,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
7368,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7377,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7379,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
7383,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7442,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
7446,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7478,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7510,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
7552,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
7574,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7582,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7626,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7638,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7643,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7655,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7664,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7686,CRONQUESTION,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
7701,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7706,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
7707,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7713,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
7726,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7727,CRONQUESTION,vanilla_rag,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
7743,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7766,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
7768,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7798,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
7802,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
7824,CRONQUESTION,vanilla_rag,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
7854,CRONQUESTION,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
7881,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7922,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
7937,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7943,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
7993,CRONQUESTION,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
8001,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.5,1,0,0
802,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8083,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
809,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
8125,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8162,CRONQUESTION,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
8183,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8253,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8262,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
8316,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
835,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
8442,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8499,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8508,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8519,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8531,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8571,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8578,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8579,CRONQUESTION,vanilla_rag,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
8666,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.2857142857142857,1,0,0
8751,CRONQUESTION,vanilla_rag,last,entity,source,1,1,True,False,multiple_timestamps;ordering_operator_with_multiple_events,0,0.0,1,0,0
8752,CRONQUESTION,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
8808,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
8814,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
8815,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.06666666666666667,1,0,0
8880,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.33333333333333337,1,0,0
8914,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
8917,CRONQUESTION,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
8934,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
8937,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9061,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.6666666666666666,1,0,0
9070,CRONQUESTION,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
9088,CRONQUESTION,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
913,CRONQUESTION,vanilla_rag,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9147,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.25,1,0,0
9181,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
9196,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9211,CRONQUESTION,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
9218,CRONQUESTION,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
9227,CRONQUESTION,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
9327,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9339,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
9343,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9439,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.33333333333333337,1,0,0
9456,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
9536,CRONQUESTION,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
9554,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9581,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9609,CRONQUESTION,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.19999999999999998,1,0,0
9663,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
9726,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
9745,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.16666666666666669,1,0,0
9799,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.16666666666666669,1,0,0
980,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
9806,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
9817,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
9822,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
9863,CRONQUESTION,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.16666666666666669,1,0,0
9881,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9882,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9887,CRONQUESTION,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
9893,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
9917,CRONQUESTION,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
9957,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
9992,CRONQUESTION,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
10010,CRONQUESTION,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
10028,CRONQUESTION,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
10041,CRONQUESTION,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
10077,CRONQUESTION,relation_only,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
10119,CRONQUESTION,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
10233,CRONQUESTION,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
10298,CRONQUESTION,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
10334,CRONQUESTION,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
10354,CRONQUESTION,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
10408,CRONQUESTION,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
10427,CRONQUESTION,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
1044,CRONQUESTION,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
10541,CRONQUESTION,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
10552,CRONQUESTION,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
1065,CRONQUESTION,relation_only,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
10654,CRONQUESTION,relation_only,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
10660,CRONQUESTION,relation_only,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
10668,CRONQUESTION,relation_only,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
